#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2022-07-13T15:45:09 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ62cee87217fca7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=10	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-out.src=J/A+A/531/A40/wasplc
#-nav=cat:J/A+A/531/A40&tab:{J/A+A/531/A40/wasplc}&key:source=J/A+A/531/A40/wasplc&HTTPPRM:&&-ref=VIZ62cee87217fca7&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-order=I&-out=HJD&-out=dmag&-out=e_dmag&-out=Filt&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/531/A40/wasplc
#-source=J/A+A/531/A40/wasplc
#-out=HJD
#-out=dmag
#-out=e_dmag
#-out=Filt
#

#RESOURCE=yCat_35310040
#Name: J/A+A/531/A40
#Title: Transits of WASP-39b (Faedi+, 2011)
#Table	J_A_A_531_A40_wasplc:
#Name: J/A+A/531/A40/wasplc
#Title: WASP photometry (8/04/2008-17/06/2010), fig.1
#Column	HJD	(F13.5)	Heliocentric Julian date	[ucd=time.epoch]
#Column	dmag	(F15.12)	Differential magnitude	[ucd=phot.mag;arith.diff]
#Column	e_dmag	(F14.11)	rms uncertainty on dmag	[ucd=stat.error;phot.mag]
#Column	Filt	(A1)	[rz] Band of the magnitude	[ucd=instr.bandpass]
HJD;dmag;e_dmag;Filt
2454621.51066;-0.017494675600; 0.01649306000;r
2454621.51110; 0.006105344780; 0.01652822640;r
2454621.51495;-0.011294476700; 0.01649306000;r
2454621.51542;-0.015294455300; 0.01645789350;r
2454621.52036;-0.028294226300; 0.01656339290;r
2454621.52080; 0.022205794000; 0.01663372570;r
2454621.52678;-0.013093928800; 0.01621172850;r
2454621.52725;-0.000093907372; 0.01638756070;r
2454621.53219; 0.011806321500; 0.01652822640;r
2454621.53263; 0.014806341900; 0.01695022370;r
2454621.53867;-0.028893378300; 0.01635239420;r
2454621.53911; 0.006106642110; 0.01652822640;r
2454621.54405; 0.001206871020; 0.01642272710;r
2454621.54451;-0.008993107530; 0.01649306000;r
2454621.54944;-0.002892879160; 0.01624689490;r
2454621.54987;-0.016692859300; 0.01642272710;r
2454621.55597; 0.008307423190; 0.01628206130;r
2454621.56139; 0.006107674080; 0.01617656200;r
2454621.56183;-0.008692305550; 0.01614139560;r
2454621.56791; 0.005407975900; 0.01617656200;r
2454621.57331; 0.008708226250; 0.01617656200;r
2454621.57873; 0.000708477139; 0.01628206130;r
2454621.57917; 0.006308497510; 0.01631722780;r
2454621.58411;-0.002391273580; 0.01635239420;r
2454621.58455; 0.011008746800; 0.01649306000;r
2454622.38775;-0.033654050500; 0.02183835870;r
2454622.39062;-0.015353917500; 0.02289335190;r
2454622.39321;-0.031253798000; 0.02197902450;r
2454622.39485;-0.003153721840; 0.02190869160;r
2454622.39529;-0.023353701500; 0.02152186080;r
2454622.39584; 0.003546324260; 0.02109986350;r
2454622.39628;-0.003853655360; 0.02071303270;r
2454622.39682;-0.043253630700; 0.02113502990;r
2454622.39726;-0.019453610300; 0.02113502990;r
2454622.39822; 0.020746434200; 0.02004487030;r
2454622.39875;-0.026853541200; 0.02000970390;r
2454622.39921;-0.021853519700; 0.02000970390;r
2454622.40083;-0.009353444680; 0.02050203400;r
2454622.40127;-0.019553424300; 0.02022070250;r
2454622.40179;-0.020953400200; 0.01934154150;r
2454622.40223; 0.004346620180; 0.01958770660;r
2454622.40277;-0.009153355160; 0.01874371210;r
2454622.40321;-0.032653334800; 0.01902504360;r
2454622.40376;-0.015453309100; 0.01867337920;r
2454622.40420;-0.009253288680; 0.01934154150;r
2454622.40590;-0.026453209900; 0.01888437780;r
2454622.40634;-0.026053189500; 0.01860304630;r
2454622.40918;-0.006653058170; 0.01818104910;r
2454622.40964;-0.025553036700; 0.01779421820;r
2454622.41237;-0.029552910200; 0.01765355250;r
2454622.41282;-0.021552889300; 0.01804038330;r
2454622.41557;-0.006152762250; 0.01765355250;r
2454622.41601;-0.019552741900; 0.01754805310;r
2454622.41875;-0.018352614800; 0.01687989080;r
2454622.41919;-0.006452594450; 0.01702055660;r
2454622.42196;-0.010552466300; 0.01673922500;r
2454622.42242; 0.007547555120; 0.01673922500;r
2454622.42640;-0.026852260500; 0.01652822640;r
2454622.42684;-0.030852240100; 0.01656339290;r
2454622.42961;-0.010452112000; 0.01638756070;r
2454622.43002; 0.002647907320; 0.01631722780;r
2454622.43404;-0.010651906600; 0.01631722780;r
2454622.43450;-0.006551885210; 0.01638756070;r
2454622.43727;-0.007351757080; 0.01614139560;r
2454622.43771;-0.010251736700; 0.01603589630;r
2454622.44044;-0.013051610200; 0.01614139560;r
2454622.44088;-0.002751589830; 0.01614139560;r
2454622.44794; 0.003748737190; 0.01593039690;r
2454622.44840;-0.007951241370; 0.01593039690;r
2454622.45221; 0.007948935000; 0.01586006410;r
2454622.45265;-0.009551044620; 0.01578973120;r
2454622.45649;-0.000650866643; 0.01582489760;r
2454622.45694; 0.000249154260; 0.01586006410;r
2454622.46204;-0.010950609900; 0.01652822640;r
2454622.46248;-0.011750589500; 0.01582489760;r
2454622.46627;-0.010250413700; 0.01593039690;r
2454622.47596; 0.001950035050; 0.01582489760;r
2454622.47639; 0.013750054900; 0.01582489760;r
2454622.48455; 0.003550432830; 0.01582489760;r
2454622.48499;-0.038349546800; 0.01578973120;r
2454622.49310;-0.010349171000; 0.01582489760;r
2454622.49356; 0.009150850440; 0.01586006410;r
2454622.49855;-0.013848918500; 0.01582489760;r
2454622.50285;-0.013248719600; 0.01589523050;r
2454622.50329;-0.022248699300; 0.01582489760;r
2454622.50712;-0.019048521800; 0.01582489760;r
2454622.50756;-0.010148501400; 0.01586006410;r
2454622.53516;-0.009847222870; 0.01589523050;r
2454622.53560;-0.005547202500; 0.01593039690;r
2454623.38763; 0.010204430700; 0.01881404500;r
2454623.38807;-0.014695548900; 0.01863821280;r
2454623.38975;-0.001995471200; 0.01891954430;r
2454623.39021;-0.017995449800; 0.02025586900;r
2454623.39230;-0.012895352700; 0.01797005040;r
2454623.39286;-0.004795327000; 0.01768871890;r
2454623.39330;-0.020295306600; 0.02862548150;r
2454623.39384;-0.035495281400; 0.01761838600;r
2454623.39479;-0.003695237470; 0.01744255380;r
2454623.39525;-0.005395216030; 0.01730188810;r
2454623.39579;-0.031995191400; 0.01723155520;r
2454623.39624;-0.005395170460; 0.01709088940;r
2454623.39789;-0.032395093800; 0.01709088940;r
2454623.39833;-0.003395073430; 0.01691505720;r
2454623.39887; 0.005604951230; 0.01758321960;r
2454623.39929;-0.023095028900; 0.01702055660;r
2454623.39983;-0.010795004300; 0.01677439150;r
2454623.40027;-0.019494983900; 0.01666889220;r
2454623.40080; 0.006605040760; 0.01673922500;r
2454623.40123; 0.000005060597; 0.01656339290;r
2454623.40291;-0.011594861700; 0.01624689490;r
2454623.40334;-0.001294841300; 0.01631722780;r
2454623.40502;-0.016394763600; 0.01839204770;r
2454623.40549; 0.004005257870; 0.01638756070;r
2454623.40942;-0.009594559860; 0.01631722780;r
2454623.40987; 0.022305461100; 0.01624689490;r
2454623.41265; 0.010005589700; 0.01614139560;r
2454623.41309;-0.007194389920; 0.01621172850;r
2454623.41586;-0.010194261800; 0.01656339290;r
2454623.41632;-0.019694240400; 0.01614139560;r
2454623.41906; 0.009805886700; 0.01603589630;r
2454623.41953; 0.004805908150; 0.01607106270;r
2454623.42352;-0.002593906900; 0.01730188810;r
2454623.42395;-0.002793887070; 0.01652822640;r
2454623.42671;-0.022693758900; 0.01610622910;r
2454623.42715;-0.000193738572; 0.01617656200;r
2454623.43117;-0.005893552550; 0.01603589630;r
2454623.43163; 0.000606468890; 0.01603589630;r
2454623.43441;-0.004693402450; 0.01603589630;r
2454623.43485; 0.004606617920; 0.01614139560;r
2454623.43762;-0.003593253950; 0.01596556340;r
2454623.43806;-0.009493233580; 0.01617656200;r
2454623.44194;-0.021893053500; 0.01589523050;r
2454623.44237;-0.013293033600; 0.01593039690;r
2454623.44517;-0.012892903900; 0.01596556340;r
2454623.44561;-0.012392883500; 0.01596556340;r
2454623.44947;-0.004592705000; 0.01593039690;r
2454623.44991;-0.010092684600; 0.01603589630;r
2454623.45377;-0.003692505580; 0.01593039690;r
2454623.45421;-0.014992485200; 0.01603589630;r
2454623.45932; 0.009607751210; 0.01603589630;r
2454623.45977; 0.000807772117; 0.01603589630;r
2454623.46358;-0.010392051500; 0.01610622910;r
2454623.46402;-0.000592031139; 0.01624689490;r
2454623.46784; 0.009408145770; 0.01617656200;r
2454623.46828;-0.024191833900; 0.01614139560;r
2454623.47325;-0.024491603300; 0.01589523050;r
2454623.47372;-0.017991581900; 0.01596556340;r
2454623.47755; 0.003308595550; 0.01610622910;r
2454623.47799; 0.008908615920; 0.01603589630;r
2454623.48181;-0.010291207200; 0.01600072980;r
2454623.48225; 0.000008813198; 0.01607106270;r
2454623.48605;-0.021491010400; 0.01614139560;r
2454623.48652; 0.003809011010; 0.01631722780;r
2454623.49035;-0.010890811500; 0.01607106270;r
2454623.49081;-0.021690790100; 0.01621172850;r
2454623.49582;-0.001790557970; 0.01607106270;r
2454623.49628;-0.003190536530; 0.01614139560;r
2454623.50008; 0.004909639300; 0.01617656200;r
2454623.50052;-0.030690340300; 0.01631722780;r
2454623.50435; 0.014809837100; 0.01624689490;r
2454623.50481;-0.016690141400; 0.01610622910;r
2454623.50865;-0.024889964000; 0.01607106270;r
2454623.50911; 0.015210057500; 0.01614139560;r
2454623.51405; 0.009410286360; 0.01610622910;r
2454623.51449; 0.007410306730; 0.01603589630;r
2454623.52050;-0.003389415040; 0.01617656200;r
2454623.52094;-0.014589394700; 0.01603589630;r
2454623.52589; 0.014410834800; 0.01614139560;r
2454623.52635;-0.013889143800; 0.01649306000;r
2454623.53242;-0.021988862900; 0.01631722780;r
2454623.53288;-0.013188841400; 0.01617656200;r
2454623.53785;-0.027988611400; 0.01635239420;r
2454623.53831;-0.028588590000; 0.01607106270;r
2454623.54323; 0.013311637800; 0.01603589630;r
2454623.54366; 0.004011657670; 0.01600072980;r
2454623.54969;-0.011888063000; 0.01617656200;r
2454623.55014;-0.029988042100; 0.01614139560;r
2454623.55510; 0.003212187860; 0.01624689490;r
2454623.55554; 0.019012208200; 0.01621172850;r
2454623.56166; 0.010112491300; 0.01617656200;r
2454623.56212; 0.002412512730; 0.01621172850;r
2454623.57344;-0.010786963000; 0.01642272710;r
2454623.57388; 0.005113057390; 0.01631722780;r
2454624.38792;-0.025749238100; 0.01951737370;r
2454624.38837;-0.034549217200; 0.01983387170;r
2454624.39006;-0.016649138900; 0.01948220730;r
2454624.39102; 0.005650905590; 0.01891954430;r
2454624.39148; 0.003650927030; 0.01853271340;r
2454624.39199;-0.012249049400; 0.01839204770;r
2454624.39245;-0.030549027900; 0.01789971750;r
2454624.39297; 0.003250996190; 0.01775905180;r
2454624.39343;-0.021748982900; 0.01768871890;r
2454624.39505;-0.016548907900; 0.01814588260;r
2454624.39551;-0.007348886410; 0.01789971750;r
2454624.39603; 0.003451137710; 0.01775905180;r
2454624.39647;-0.001148841910; 0.01891954430;r
2454624.39700;-0.014748817300; 0.01740738740;r
2454624.39747;-0.019548795800; 0.01733705450;r
2454624.39800;-0.021348771200; 0.01712605590;r
2454624.39844;-0.013648750800; 0.01730188810;r
2454624.40010; 0.008751326420; 0.01698539010;r
2454624.40054;-0.027848653200; 0.01702055660;r
2454624.40223;-0.020648574900; 0.01656339290;r
2454624.40267;-0.000548554573; 0.01649306000;r
2454624.40659;-0.013748373400; 0.01649306000;r
2454624.40981;-0.012448223800; 0.01624689490;r
2454624.41025;-0.018048203400; 0.01656339290;r
2454624.41297;-0.009448077460; 0.01621172850;r
2454624.41344; 0.011051944000; 0.01659855930;r
2454624.41618; 0.002352071040; 0.01624689490;r
2454624.41663;-0.006147908050; 0.01642272710;r
2454624.42060;-0.005347724170; 0.01610622910;r
2454624.42105;-0.007847703270; 0.01617656200;r
2454624.42377;-0.013247577300; 0.01607106270;r
2454624.42420;-0.012047557500; 0.01607106270;r
2454624.42818;-0.017447373000; 0.01603589630;r
2454624.42862;-0.023347352700; 0.01610622910;r
2454624.43142; 0.003252777060; 0.01610622910;r
2454624.43186;-0.003547202570; 0.01631722780;r
2454624.43459; 0.016552924000; 0.01610622910;r
2454624.43506; 0.003652945400; 0.01617656200;r
2454624.43780;-0.013646927600; 0.01603589630;r
2454624.43824; 0.002853092820; 0.01603589630;r
2454624.44213; 0.013153272900; 0.01614139560;r
2454624.44257; 0.000953293314; 0.01607106270;r
2454624.44642;-0.016146528200; 0.01603589630;r
2454624.44686; 0.017153492200; 0.01610622910;r
2454624.45069;-0.009246330350; 0.01603589630;r
2454624.45113; 0.013553690000; 0.01607106270;r
2454624.45626; 0.010953927500; 0.01614139560;r
2454624.45672; 0.005453948950; 0.01617656200;r
2454624.46053; 0.023954125300; 0.01607106270;r
2454624.46096; 0.001154145150; 0.01617656200;r
2454624.46479; 0.017254322600; 0.01621172850;r
2454624.46525; 0.011154344000; 0.01621172850;r
2454624.47024;-0.017245424900; 0.01610622910;r
2454624.47559;-0.025645177200; 0.01624689490;r
2454624.47605;-0.003445155790; 0.01624689490;r
2454624.47986;-0.007544979420; 0.01628206130;r
2454624.48030;-0.013044959000; 0.01638756070;r
2454624.48410; 0.002455216790; 0.01652822640;r
2454624.48455;-0.013344762300; 0.01638756070;r
2454624.48834;-0.024344586500; 0.01670405860;r
2454624.48878; 0.004355433910; 0.01649306000;r
2454624.49418;-0.001044316280; 0.01638756070;r
2454624.49800; 0.003855860630; 0.01645789350;r
2454624.49847; 0.002855882610; 0.01663372570;r
2454624.50233;-0.005243938870; 0.01631722780;r
2454624.50277; 0.000556081498; 0.01645789350;r
2454624.50656;-0.019343742700; 0.01649306000;r
2454624.50700;-0.004443722290; 0.01642272710;r
2454624.51200;-0.002543490710; 0.01638756070;r
2454624.51244;-0.000843470335; 0.01659855930;r
2454624.51847; 0.006056808970; 0.01656339290;r
2454624.51894;-0.001243169590; 0.01733705450;r
2454624.52380;-0.005642944430; 0.01642272710;r
2454624.52424;-0.012442924100; 0.01642272710;r
2454624.52918; 0.001157304840; 0.01642272710;r
2454624.52964;-0.006442673710; 0.01673922500;r
2454624.53459;-0.020642444300; 0.01702055660;r
2454624.53503; 0.041857576100; 0.01670405860;r
2454624.54000;-0.013042193900; 0.01666889220;r
2454624.54045; 0.008657826990; 0.01659855930;r
2454624.54642; 0.003558103610; 0.01656339290;r
2454624.54686; 0.015158124000; 0.01673922500;r
2454624.55181; 0.002258352900; 0.01659855930;r
2454624.55225; 0.006058373270; 0.01656339290;r
2454624.55840; 0.036058658500; 0.01638756070;r
2454624.55884;-0.000741321165; 0.01673922500;r
2454624.56491; 0.015258959700; 0.01666889220;r
2454624.56537; 0.005158981190; 0.01677439150;r
2454624.57027; 0.011559208000; 0.01670405860;r
2454624.57073; 0.031559229400; 0.01670405860;r
2454624.57568; 0.014159458800; 0.01726672160;r
2454624.57612;-0.014940520800; 0.01719638880;r
2454625.38726;-0.010502950800; 0.02032620180;r
2454625.38770; 0.010097069600; 0.02032620180;r
2454625.38939;-0.017102852200; 0.01895471070;r
2454625.38984;-0.044502831300; 0.01881404500;r
2454625.39149;-0.028202754600; 0.02127569570;r
2454625.39196; 0.014797266800; 0.02289335190;r
2454625.39358;-0.014902658100; 0.01793488400;r
2454625.39402;-0.028802637700; 0.01821621550;r
2454625.39455;-0.029402613100; 0.01839204770;r
2454625.39501;-0.037002591600; 0.01772388530;r
2454625.39554;-0.027702567000; 0.01775905180;r
2454625.39598;-0.018002546600; 0.01744255380;r
2454625.39766; 0.005997531120; 0.02022070250;r
2454625.39810;-0.034102448500; 0.01726672160;r
2454625.40096;-0.021402316100; 0.01695022370;r
2454625.40142;-0.011802294600; 0.01695022370;r
2454625.40417;-0.017502167600; 0.01666889220;r
2454625.40461;-0.011302147200; 0.01663372570;r
2454625.40736;-0.017302019600; 0.01649306000;r
2454625.40780;-0.002201999270; 0.01663372570;r
2454625.41052;-0.018301873300; 0.01631722780;r
2454625.41098;-0.002501851840; 0.01642272710;r
2454625.41375; 0.011998276300; 0.01645789350;r
2454625.41419;-0.022601703300; 0.01638756070;r
2454625.41814;-0.004501520540; 0.01642272710;r
2454625.41858; 0.001698499830; 0.01638756070;r
2454625.42131; 0.011298626300; 0.01624689490;r
2454625.42177; 0.003598647790; 0.01628206130;r
2454625.42576;-0.009601167260; 0.01621172850;r
2454625.42620;-0.005901146890; 0.01628206130;r
2454625.42900;-0.000001017156; 0.01624689490;r
2454625.42944;-0.003900996790; 0.01617656200;r
2454625.43218; 0.008699129730; 0.01610622910;r
2454625.43262;-0.002800849900; 0.01621172850;r
2454625.43654; 0.012899331800; 0.01628206130;r
2454625.43697; 0.002799351670; 0.01614139560;r
2454625.43975; 0.015799480300; 0.01610622910;r
2454625.44020; 0.004799501240; 0.01607106270;r
2454625.44403;-0.008200321310; 0.01610622910;r
2454625.44449; 0.011199700100; 0.01617656200;r
2454625.44831;-0.009300122960; 0.01603589630;r
2454625.44875; 0.010299897400; 0.01600072980;r
2454625.45383;-0.003099867250; 0.01610622910;r
2454625.45427;-0.008199846880; 0.01600072980;r
2454625.45813;-0.009799668360; 0.01603589630;r
2454625.45856;-0.016099648000; 0.01610622910;r
2454625.46238; 0.001300528920; 0.01603589630;r
2454625.46282; 0.003000549290; 0.01607106270;r
2454625.46784; 0.012400781400; 0.01603589630;r
2454625.46828; 0.016000801800; 0.01607106270;r
2454625.47215; 0.019600981400; 0.01628206130;r
2454625.47259;-0.006498998260; 0.01621172850;r
2454625.47639; 0.006001177580; 0.01614139560;r
2454625.47683; 0.014401198000; 0.01617656200;r
2454625.48066; 0.006801375400; 0.01624689490;r
2454625.48110;-0.009198604230; 0.01670405860;r
2454625.48495;-0.019998425700; 0.01621172850;r
2454625.48542;-0.013298404300; 0.01635239420;r
2454625.49041;-0.000998173219; 0.01628206130;r
2454625.49083; 0.004701846610; 0.01624689490;r
2454625.49461; 0.004802021380; 0.01614139560;r
2454625.49507;-0.002997957180; 0.01614139560;r
2454625.49887;-0.014797781300; 0.01652822640;r
2454625.49933;-0.000297759897; 0.01603589630;r
2454625.50316; 0.006702417550; 0.01607106270;r
2454625.50363;-0.002697560470; 0.01614139560;r
2454625.50852; 0.015702665800; 0.01631722780;r
2454625.50896; 0.028102686100; 0.01659855930;r
2454625.51501; 0.013402966500; 0.01621172850;r
2454625.51545;-0.012597013100; 0.01645789350;r
2454625.52038;-0.000996784759; 0.01656339290;r
2454625.52084;-0.025596763300; 0.01631722780;r
2454625.52693; 0.005903518670; 0.01631722780;r
2454625.52737; 0.000903539040; 0.01624689490;r
2454625.53229;-0.006496233120; 0.01624689490;r
2454625.53273; 0.008703787250; 0.01642272710;r
2454625.53769;-0.001995983310; 0.01652822640;r
2454625.53811;-0.020795963500; 0.01621172850;r
2454625.54416; 0.017704316400; 0.01645789350;r
2454625.54459;-0.001895663270; 0.01642272710;r
2454625.54954; 0.025504565600; 0.01631722780;r
2454625.54998;-0.018495414000; 0.01628206130;r
2454625.55602; 0.006504865850; 0.01631722780;r
2454625.55648; 0.015504887300; 0.01652822640;r
2454625.56793; 0.008505417480; 0.01659855930;r
2454625.56837;-0.015294562100; 0.01645789350;r
2454625.57329; 0.018905665700; 0.01659855930;r
2454626.38641;-0.006356672130; 0.02081853200;r
2454626.38685;-0.029256651800; 0.02018553610;r
2454626.38847;-0.019356576700; 0.02176802580;r
2454626.38894;-0.020156555300; 0.01958770660;r
2454626.39102;-0.022456458800; 0.01898987720;r
2454626.39155; 0.007643565890; 0.01930637510;r
2454626.39201; 0.008143587340; 0.01941187440;r
2454626.39251;-0.020556389600; 0.01870854560;r
2454626.39297;-0.027556368200; 0.01881404500;r
2454626.39463; 0.002743708490; 0.01811071620;r
2454626.39507;-0.032056271100; 0.01835688120;r
2454626.39791;-0.019956139800; 0.01793488400;r
2454626.39833;-0.014856120000; 0.01807554970;r
2454626.40108;-0.012055992900; 0.01828654840;r
2454626.40152;-0.023155972500; 0.01807554970;r
2454626.40425; 0.006944153980; 0.01786455110;r
2454626.40469;-0.000355825650; 0.01789971750;r
2454626.40745;-0.017155697500; 0.01716122230;r
2454626.40789; 0.012044322800; 0.01719638880;r
2454626.41066;-0.007355549030; 0.01723155520;r
2454626.41112; 0.006744472410; 0.01825138190;r
2454626.41512;-0.007655342640; 0.01687989080;r
2454626.41554;-0.029855322800; 0.01687989080;r
2454626.41829;-0.003255195750; 0.01677439150;r
2454626.41873;-0.013455175400; 0.01666889220;r
2454626.42271;-0.009954990970; 0.01663372570;r
2454626.42317;-0.036054969500; 0.02011520320;r
2454626.42594;-0.006654841400; 0.01642272710;r
2454626.42638; 0.021445179000; 0.01656339290;r
2454626.42914; 0.001145307100; 0.01631722780;r
2454626.42958;-0.001554672530; 0.01617656200;r
2454626.43345;-0.007654493470; 0.01624689490;r
2454626.43389;-0.029954473100; 0.01624689490;r
2454626.43668;-0.009354343910; 0.01621172850;r
2454626.43712;-0.011754323500; 0.01614139560;r
2454626.44094;-0.009154146630; 0.01617656200;r
2454626.44138;-0.014154126300; 0.01621172850;r
2454626.44521;-0.010553948800; 0.01624689490;r
2454626.44567; 0.001246072630; 0.01617656200;r
2454626.45081;-0.011253689300; 0.01610622910;r
2454626.45125;-0.006053668980; 0.01614139560;r
2454626.45510; 0.010846509500; 0.01610622910;r
2454626.45557;-0.019453469000; 0.01614139560;r
2454626.45936; 0.008246706820; 0.01610622910;r
2454626.45980; 0.013046727200; 0.01610622910;r
2454626.46476;-0.006653043370; 0.01607106270;r
2454626.46522; 0.002946978080; 0.01607106270;r
2454626.47032;-0.017052785500; 0.01607106270;r
2454626.47071;-0.005952767820; 0.01607106270;r
2454626.47463; 0.010047413900; 0.01607106270;r
2454626.47500;-0.019652568900; 0.01607106270;r
2454626.47889;-0.002452388800; 0.01617656200;r
2454626.47926;-0.006852371650; 0.01621172850;r
2454626.48311;-0.017052193100; 0.01610622910;r
2454626.48355; 0.016047827200; 0.01631722780;r
2454626.48858;-0.006151940100; 0.01603589630;r
2454626.48897;-0.015251921900; 0.01610622910;r
2454626.49277; 0.003648253960; 0.01607106270;r
2454626.49321;-0.009751725670; 0.01603589630;r
2454626.49712; 0.013648455500; 0.01617656200;r
2454626.49750;-0.004951526780; 0.01610622910;r
2454626.50140;-0.000351346114; 0.01607106270;r
2454626.50185;-0.015251325200; 0.01603589630;r
2454626.50789;-0.011051045400; 0.01610622910;r
2454626.50833; 0.012048975000; 0.01610622910;r
2454626.51324;-0.014050797700; 0.01621172850;r
2454626.51368;-0.012650777300; 0.01607106270;r
2454626.51860;-0.019650549500; 0.01603589630;r
2454626.51904;-0.007350529120; 0.01610622910;r
2454626.52508;-0.016050249300; 0.01600072980;r
2454626.53578; 0.013350246100; 0.01610622910;r
2454626.53624; 0.012750267500; 0.01614139560;r
2454627.38773;-0.012598124000; 0.02138119500;r
2454627.38818;-0.034598103100; 0.02173285940;r
2454627.38984;-0.022998026400; 0.02131086210;r
2454627.39028;-0.021598006000; 0.02085369840;r
2454627.39196;-0.008097928300; 0.02000970390;r
2454627.39240;-0.029697907900; 0.02004487030;r
2454627.39407;-0.046497830200; 0.02008003680;r
2454627.39454;-0.040197808700; 0.01941187440;r
2454627.39725;-0.003297683300; 0.01898987720;r
2454627.39771; 0.017902338100; 0.01920087580;r
2454627.40045;-0.026597534800; 0.01913054290;r
2454627.40089;-0.008697514440; 0.01902504360;r
2454627.40366;-0.033597386300; 0.01867337920;r
2454627.40410;-0.001597365940; 0.01804038330;r
2454627.40684;-0.035497238900; 0.01747772030;r
2454627.40728;-0.007097218520; 0.01744255380;r
2454627.41001; 0.014002908000; 0.01775905180;r
2454627.41045;-0.008797071630; 0.01800521690;r
2454627.41318;-0.012596945100; 0.01733705450;r
2454627.41362; 0.005003075260; 0.01744255380;r
2454627.41635; 0.025003201800; 0.01712605590;r
2454627.41679;-0.008296777850; 0.01737222100;r
2454627.42075;-0.015896594500; 0.01687989080;r
2454627.42119;-0.006996574140; 0.01687989080;r
2454627.42392;-0.015896447600; 0.01670405860;r
2454627.42439;-0.008496426180; 0.01691505720;r
2454627.42713;-0.011396299100; 0.01673922500;r
2454627.42756;-0.021696279300; 0.01673922500;r
2454627.43147; 0.008203901900; 0.01659855930;r
2454627.43191;-0.028796077700; 0.01659855930;r
2454627.43465;-0.038695950700; 0.01659855930;r
2454627.43509;-0.005695930300; 0.01849754700;r
2454627.43891;-0.012895753400; 0.01645789350;r
2454627.43935; 0.013304267000; 0.01649306000;r
2454627.44321; 0.004004445490; 0.01642272710;r
2454627.44365;-0.013795534100; 0.01635239420;r
2454627.44877;-0.012595296700; 0.01642272710;r
2454627.44922; 0.001704724260; 0.01638756070;r
2454627.45302; 0.022304900100; 0.01642272710;r
2454627.45345;-0.033595080100; 0.01631722780;r
2454627.45728; 0.003905097370; 0.01638756070;r
2454627.45772;-0.004394882250; 0.01638756070;r
2454627.46279;-0.010494647400; 0.01635239420;r
2454627.46325;-0.017794626000; 0.01635239420;r
2454627.46830;-0.020594392300; 0.01635239420;r
2454627.46874;-0.004294371900; 0.01635239420;r
2454627.47256;-0.006194194990; 0.01635239420;r
2454627.47302; 0.004005826450; 0.01635239420;r
2454627.47686;-0.012393995600; 0.01635239420;r
2454627.47731;-0.008593974660; 0.01638756070;r
2454627.48271;-0.010793724800; 0.01656339290;r
2454627.48657;-0.001893545790; 0.01642272710;r
2454627.48701; 0.013506474600; 0.01652822640;r
2454627.49083; 0.006306651490; 0.01642272710;r
2454627.49127;-0.011793328100; 0.01659855930;r
2454627.49516; 0.001206851980; 0.01635239420;r
2454627.49562;-0.006493126570; 0.01642272710;r
2454627.49949; 0.030707052500; 0.01652822640;r
2454627.49993; 0.012907072900; 0.01638756070;r
2454627.50718; 0.032507408400; 0.01656339290;r
2454627.50762;-0.016692571200; 0.01638756070;r
2454627.51256;-0.015492342300; 0.01628206130;r
2454627.51300; 0.005107678090; 0.01663372570;r
2454627.51916; 0.005007963290; 0.01649306000;r
2454627.51959;-0.006492016340; 0.01635239420;r
2454627.52454;-0.009791787430; 0.01635239420;r
2454627.52500; 0.012608234000; 0.01656339290;r
2454627.52995; 0.011608463500; 0.01652822640;r
2454627.53042;-0.023091515100; 0.01656339290;r
2454627.53529;-0.014391289400; 0.01624689490;r
2454627.53575; 0.008608732040; 0.01624689490;r
2454627.54176;-0.003190989730; 0.01621172850;r
2454627.54222; 0.011309031700; 0.01617656200;r
2454627.54819;-0.022590691700; 0.01614139560;r
2454627.54863; 0.024309328700; 0.01610622910;r
2454627.55361; 0.007109559220; 0.01621172850;r
2454627.55407;-0.007090419340; 0.01628206130;r
2454627.55903;-0.014590189900; 0.01645789350;r
2454627.55949; 0.001509831550; 0.01656339290;r
2454628.39008; 0.016348302700; 0.02349118140;r
2454628.39052;-0.027651676900; 0.02229552240;r
2454628.39218;-0.013851600300; 0.02173285940;r
2454628.39263;-0.016151579400; 0.02201419090;r
2454628.39538;-0.030851451800; 0.02095919770;r
2454628.39584;-0.029851430300; 0.02078336560;r
2454628.39902;-0.015151283500; 0.02004487030;r
2454628.40178;-0.022051155300; 0.01863821280;r
2454628.40222; 0.018948865000; 0.01863821280;r
2454628.40499; 0.020148993200; 0.01881404500;r
2454628.40543;-0.027350986500; 0.01835688120;r
2454628.40944;-0.024650800400; 0.01804038330;r
2454628.40988;-0.008650780070; 0.01821621550;r
